-1;0;6.403124;-9999993.596876;[0 14 15];2025-11-13 16:00:45
-1;1;3.201562;-9999996.798438;[0 14 15];2025-11-13 16:00:49
0;0;3.046309;-9999993.752129;[0 1 15];2025-11-13 16:01:24
0;1;4.705967;-9999995.294033;[0 1 14 15];2025-11-13 16:01:29
1;0;3.600000;-9999991.694033;[0 2 15];2025-11-13 16:02:04
1;1;5.049721;-9999994.950279;[0 1 2 14 15];2025-11-13 16:02:08
2;0;5.215245;-9999991.239439;[0 1 3 15];2025-11-13 16:02:44
2;1;5.870315;-9999994.129685;[0 1 3 2 14 15];2025-11-13 16:02:48
3;0;5.000000;-9999989.129685;[0 4 15];2025-11-13 16:03:23
3;1;6.411038;-9999993.588962;[0 14 2 4 3 1 15];2025-11-13 16:03:28
4;0;7.263115;-9999989.527409;[0 5 14 15];2025-11-13 16:04:03
4;1;4.972483;-9999993.322446;[0 1 5 14 15];2025-11-13 16:04:08
5;0;8.036996;-9999992.353528;[0 2 14 5 6 15];2025-11-13 16:04:43
5;1;4.018498;-9999996.372026;[0 2 14 5 6 15];2025-11-13 16:04:48
6;0;10.101835;-9999997.133306;[0 2 14 5 7 15];2025-11-13 16:05:23
6;1;5.050918;-10000002.184224;[0 2 14 5 7 15];2025-11-13 16:05:27
7;0;13.267062;-9999992.827777;[0 4 3 7 8 5 6 15];2025-11-13 16:06:03
7;1;6.633531;-9999999.461308;[0 4 3 7 8 5 6 15];2025-11-13 16:06:07
8;0;10.798484;-9999985.914726;[0 3 9 1 7 6 15];2025-11-13 16:06:43
8;1;5.399242;-9999991.313968;[0 3 9 1 7 6 15];2025-11-13 16:06:47
9;0;14.228365;-19999967.620797;[0 8 7 1 9 4 15];2025-11-13 16:07:24
9;1;9.062290;-19999976.332189;[0 7 8 14 2 4 9 1 15];2025-11-13 16:07:29
10;0;11.869684;-9999990.183683;[0 4 1 10 7 6 15];2025-11-13 16:08:05
10;1;7.706865;-9999997.548064;[0 4 14 6 7 10 1 15];2025-11-13 16:08:10
11;0;17.252399;-19999966.734279;[0 5 14 2 4 3 9 10 15];2025-11-13 16:08:46
11;1;6.435942;-19999970.287621;[0 10 9 3 4 2 15];2025-11-13 16:08:51
12;0;14.752797;-9999997.409072;[0 5 7 11 10 1 3 4 15];2025-11-13 16:09:27
12;1;7.359602;-10000003.528381;[0 4 3 1 11 7 5 15];2025-11-13 16:09:32
13;0;10.507475;-19999978.410142;[0 3 1 10 7 8 15];2025-11-13 16:10:07
13;1;7.812820;-19999985.403817;[0 14 8 7 11 10 1 3 15];2025-11-13 16:10:12
14;0;11.718952;-9999986.645554;[0 12 3 1 10 7 8 5 15];2025-11-13 16:10:48
14;1;6.356934;-9999992.650211;[0 12 3 9 1 10 7 8 15];2025-11-13 16:10:52
15;0;17.147218;-10000018.475546;[0 4 3 9 1 11 8 6 13 15];2025-11-13 16:11:28
15;1;7.120702;-10000023.502063;[0 1 3 9 11 8 6 13 15];2025-11-13 16:11:32
16;0;16.345896;-9999994.020310;[0 1 11 10 8 5 13 2 4 15];2025-11-13 16:12:08
16;1;6.921489;-19999974.808674;[0 2 4 12 11 10 1 15];2025-11-13 16:12:12
17;0;12.046438;-39999931.454549;[0 7 1 3 12 4 13 15];2025-11-13 16:12:48
17;1;6.023219;-39999937.477769;[0 7 1 3 12 4 13 15];2025-11-13 16:12:52
18;0;10.918597;-26666620.863418;[0 7 11 10 5 6 13 15];2025-11-13 16:13:29
18;1;6.080791;-31666610.398692;[0 12 11 10 7 6 13 15];2025-11-13 16:13:33
19;0;19.708902;-44999914.246559;[0 8 5 14 2 4 12 9 13 15];2025-11-13 16:14:09
19;1;5.681259;-39999927.083618;[0 12 4 2 13 8 15];2025-11-13 16:14:14
20;0;20.863536;-8365993.827721;[0 14 2 4 12 3 9 1 7 8 5 6 13 15];2025-11-13 16:14:49
20;1;9.676625;-8888866.757093;[0 6 14 2 12 11 7 1 3 15];2025-11-13 16:14:53
21;0;19.281584;-21.464112;[0 6 14 5 8 11 10 9 4 15];2025-11-13 16:15:29
21;1;10.019042;-21.512511;[0 6 14 4 12 11 9 15];2025-11-13 16:15:33
22;0;17.082512;-4.514231;[0 2 14 5 8 11 10 9 3 15];2025-11-13 16:16:09
22;1;7.785234;-5.698931;[0 2 5 8 7 11 9 3 15];2025-11-13 16:16:13
23;0;7.300907;-3.555796;[0 5 14 13 15];2025-11-13 16:16:48
23;1;5.616191;-4.479488;[0 5 14 13 4 15];2025-11-13 16:16:53
24;0;21.402172;-1.719829;[0 6 5 14 2 4 12 3 9 10 7 8 13 15];2025-11-13 16:17:28
24;1;8.632021;-3.375449;[0 6 8 7 11 10 9 4 2 15];2025-11-13 16:17:33
25;0;15.762148;-2.844274;[0 6 5 14 2 4 12 3 9 1 15];2025-11-13 16:18:08
25;1;6.300612;-2.983036;[0 6 5 7 11 10 9 1 15];2025-11-13 16:18:12
26;0;16.020637;-1.952096;[0 4 12 3 9 1 7 8 5 6 13 15];2025-11-13 16:18:48
26;1;7.249413;-3.349782;[0 4 12 11 7 8 5 15];2025-11-13 16:18:53
27;0;11.586584;-3.996544;[0 1 9 3 12 4 2 13 15];2025-11-13 16:19:28
27;1;7.168500;-3.795992;[0 7 11 10 9 1 2 13 15];2025-11-13 16:19:33
28;0;16.711168;-2.142117;[0 2 14 5 8 11 10 1 6 13 15];2025-11-13 16:20:08
28;1;6.697977;-2.752208;[0 2 14 5 8 11 10 15];2025-11-13 16:20:13
29;0;14.210237;-1.415304;[0 3 9 11 7 8 5 6 13 15];2025-11-13 16:20:48
29;1;9.066115;-2.183401;[0 2 14 6 8 7 11 9 3 15];2025-11-13 16:20:53
30;0;11.101866;-1.245025;[0 1 11 7 8 5 6 13 15];2025-11-13 16:21:28
30;1;8.873117;-1.897204;[0 4 2 14 6 8 7 11 1 15];2025-11-13 16:21:32
31;0;7.357388;-1.249445;[0 6 5 14 13 15];2025-11-13 16:22:08
31;1;8.231238;-1.819970;[0 6 14 8 11 10 9 3 15];2025-11-13 16:22:12
32;0;14.373177;-1.484801;[0 6 5 14 8 7 11 10 1 15];2025-11-13 16:22:47
32;1;8.090760;-2.101608;[0 14 8 7 11 10 9 1 15];2025-11-13 16:22:52
33;0;14.356572;-0.839166;[0 4 12 3 1 10 7 8 5 6 15];2025-11-13 16:23:27
33;1;7.589830;-1.191908;[0 4 12 11 10 7 8 6 15];2025-11-13 16:23:32
34;0;12.488833;-0.766901;[0 12 4 2 13 6 5 8 7 15];2025-11-13 16:24:07
34;1;7.053107;-1.262880;[0 6 2 14 5 7 11 10 15];2025-11-13 16:24:12
35;0;15.374112;-1.390805;[0 4 12 3 9 10 7 5 13 15];2025-11-13 16:24:47
35;1;7.731785;-2.027811;[0 8 7 11 10 9 3 4 15];2025-11-13 16:24:52
36;0;12.792973;-0.574341;[0 12 3 9 10 7 5 13 15];2025-11-13 16:25:27
36;1;6.503208;-0.929771;[0 12 11 10 7 8 5 6 15];2025-11-13 16:25:31
37;0;13.194612;-0.675461;[0 6 5 14 2 4 12 13 15];2025-11-13 16:26:06
37;1;8.484265;-1.404655;[0 6 14 4 12 11 10 15];2025-11-13 16:26:11
38;0;10.469263;-0.325378;[0 1 3 12 4 2 13 6 15];2025-11-13 16:26:47
38;1;5.026500;-1.001460;[0 1 3 12 4 13 6 15];2025-11-13 16:26:51
39;0;12.293691;-0.051148;[0 1 9 3 12 4 2 13 6 15];2025-11-13 16:27:28
39;1;7.889090;-0.681985;[0 6 14 8 7 11 10 1 3 15];2025-11-13 16:27:32
40;0;14.167723;-0.090396;[0 1 9 3 12 4 2 13 5 6 15];2025-11-13 16:28:10
40;1;5.457604;-0.840512;[0 7 8 5 14 2 13 15];2025-11-13 16:28:14
41;0;13.439498;-0.058132;[0 12 3 9 1 7 8 5 6 13 15];2025-11-13 16:28:50
41;1;6.491300;-0.541837;[0 14 5 8 7 11 10 15];2025-11-13 16:28:55
42;0;7.872053;-0.339479;[0 12 4 2 13 6 15];2025-11-13 16:29:30
42;1;6.215340;-0.866565;[0 6 14 2 4 12 3 15];2025-11-13 16:29:35
43;0;8.298428;-0.256405;[0 6 5 14 2 13 15];2025-11-13 16:30:10
43;1;6.815413;-0.438605;[0 6 14 5 8 7 11 1 15];2025-11-13 16:30:15
44;0;16.910471;-0.061022;[0 1 9 3 12 4 2 13 6 5 8 7 15];2025-11-13 16:30:51
44;1;8.840112;-0.302225;[0 2 14 6 8 7 11 10 9 15];2025-11-13 16:30:55
45;1;7.097843;-0.438213;[0 2 14 5 8 7 11 1 15];2025-11-13 16:31:35
46;1;7.427260;-0.401508;[0 4 12 11 7 8 6 13 15];2025-11-13 16:32:15
47;1;8.470269;-0.135845;[0 6 14 2 4 12 11 7 15];2025-11-13 16:32:55
48;1;7.153943;-0.096851;[0 6 2 14 5 8 11 7 15];2025-11-13 16:33:34
49;1;6.868888;-0.198587;[0 6 14 2 12 3 9 1 15];2025-11-13 16:34:14
50;1;7.713853;-0.060711;[0 3 9 11 7 8 6 13 2 15];2025-11-13 16:34:54
51;1;4.863077;-0.042855;[0 3 12 4 2 13 6 15];2025-11-13 16:35:33
52;1;6.652814;-0.027036;[0 12 11 10 7 8 6 13 15];2025-11-13 16:36:13
