run_id;arquivo_instancia;ninst;tem_janelas;heuristica_retirada;tamanho_clientes;nos_rede;veiculos;capacidade;tabu;tipo_geracao;tempo_exato;tempo_bp;fo_exato;fo_bp;gap_pct;igual_exato;nos_bp;colunas_bp;seq_exato;seq_bp;timestamp
tam25_cap200_tabu0_inst0_cons10;instancias/r103,txt;0;0;10;25;27;5;200;0;PD;1201,1936;185,2481;468,2479;455,6982;-2,6801;0;1;1525;"V0: [0,7,19,11,10,26] ; V1: [0,2,21,23,22,4,25,26] ; V2: [0,14,15,6,13,26] ; V3: [0,1,20,9,3,24,12,26] ; V4: [0,18,8,17,16,5,26]";"V0: [0,12,24,3,9,10,20,1,26] ; V1: [0,21,23,22,4,25,26] ; V2: [0,7,19,11,8,18,26] ; V3: [0,2,15,14,16,17,5,26] ; V4: [0,6,13,26]";2026-03-26 20:50:39
tam25_cap200_tabu0_inst0_cons10;instancias/r104,txt;0;0;10;25;27;4;200;0;PD;1201,6167;162,7161;453,6869;417,9612;-7,8745;0;3;1732;"V0: [0,15,16,14,13,26] ; V1: [0,21,22,23,4,2,6,26] ; V2: [0,7,19,11,8,17,5,18,26] ; V3: [0,1,10,20,9,3,24,25,12,26]";"V0: [0,12,24,3,9,20,10,1,26] ; V1: [0,2,15,14,16,17,5,26] ; V2: [0,7,19,11,8,18,6,13,26] ; V3: [0,21,22,23,4,25,26]";2026-03-26 21:13:23
tam25_cap200_tabu0_inst0_cons10;instancias/r105,txt;0;0;10;25;27;6;200;0;PD;17,6753;45,5649;531,5386;531,5386;0,0;1;1;1242;"V0: [0,5,14,16,6,26] ; V1: [0,12,9,3,24,25,26] ; V2: [0,2,15,13,26] ; V3: [0,21,23,22,4,26] ; V4: [0,7,18,8,17,26] ; V5: [0,19,11,10,20,1,26]";"V0: [0,19,11,10,20,1,26] ; V1: [0,21,23,22,4,26] ; V2: [0,7,18,8,17,26] ; V3: [0,2,15,13,26] ; V4: [0,12,9,3,24,25,26] ; V5: [0,5,14,16,6,26]";2026-03-26 21:14:27
tam25_cap200_tabu0_inst0_cons10;instancias/r106,txt;0;0;10;25;27;5;200;0;PD;1096,8556;896,2332;466,4802;466,4802;-0,0;1;135;2515;"V0: [0,2,15,23,22,4,25,21,26] ; V1: [0,14,16,6,13,26] ; V2: [0,7,19,11,10,26] ; V3: [0,18,8,17,5,26] ; V4: [0,1,9,20,3,24,12,26]";"V0: [0,2,15,23,22,4,25,21,26] ; V1: [0,7,19,11,10,26] ; V2: [0,1,9,20,3,24,12,26] ; V3: [0,14,16,6,13,26] ; V4: [0,18,8,17,5,26]";2026-03-26 21:47:40
tam25_cap200_tabu0_inst0_cons10;instancias/r107,txt;0;0;10;25;27;4;200;0;PD;1201,4687;191,867;429,2004;425,2685;-0,9161;0;1;1816;"V0: [0,6,16,14,13,26] ; V1: [0,18,7,11,19,8,17,5,26] ; V2: [0,2,15,23,22,4,25,21,26] ; V3: [0,12,24,3,9,20,10,1,26]";"V0: [0,2,15,14,6,13,26] ; V1: [0,21,23,22,4,25,24,26] ; V2: [0,18,7,11,19,8,17,16,5,26] ; V3: [0,12,3,9,20,10,1,26]";2026-03-26 22:10:53
tam25_cap200_tabu0_inst0_cons10;instancias/r108,txt;0;0;10;25;27;4;200;0;PD;1201,4432;545,2921;398,2947;398,2947;0,0;1;25;1920;"V0: [0,21,22,23,4,25,24,26] ; V1: [0,7,10,11,19,8,18,26] ; V2: [0,12,3,9,20,1,26] ; V3: [0,2,15,14,16,17,5,6,13,26]";"V0: [0,7,10,11,19,8,18,26] ; V1: [0,2,15,14,16,17,5,6,13,26] ; V2: [0,12,3,9,20,1,26] ; V3: [0,21,22,23,4,25,24,26]";2026-03-26 22:40:00
tam25_cap200_tabu0_inst0_cons10;instancias/r109,txt;0;0;10;25;27;5;200;0;PD;69,6229;64,655;442,6252;442,6252;-0,0;1;1;1730;"V0: [0,2,15,14,16,17,13,26] ; V1: [0,5,8,18,6,26] ; V2: [0,21,22,23,4,25,24,26] ; V3: [0,12,3,9,20,1,26] ; V4: [0,7,19,11,10,26]";"V0: [0,21,22,23,4,25,24,26] ; V1: [0,12,3,9,20,1,26] ; V2: [0,2,15,14,16,17,13,26] ; V3: [0,5,8,18,6,26] ; V4: [0,7,19,11,10,26]";2026-03-26 22:42:14
tam25_cap200_tabu0_inst0_cons10;instancias/r110,txt;0;0;10;25;27;4;200;0;PD;1201,7543;1085,352;-1;445,8722;;;91;2664;SEM_SEQUENCIA_EXATO;"V0: [0,11,19,7,10,20,9,1,26] ; V1: [0,18,8,17,6,26] ; V2: [0,2,21,12,3,24,25,4,26] ; V3: [0,5,16,14,15,22,23,13,26]";2026-03-26 23:20:21
tam25_cap200_tabu0_inst0_cons10;instancias/r111,txt;0;0;10;25;27;4;200;0;PD;1201,4562;313,9361;440,9024;429,6968;-2,5415;0;29;1988;"V0: [0,6,14,16,17,5,26] ; V1: [0,2,15,23,22,21,4,25,24,26] ; V2: [0,3,9,20,10,1,12,26] ; V3: [0,7,11,19,8,18,13,26]";"V0: [0,7,11,19,8,18,17,5,26] ; V1: [0,12,3,9,20,10,1,26] ; V2: [0,2,15,14,16,6,13,26] ; V3: [0,21,23,22,4,25,24,26]";2026-03-26 23:45:37
tam25_cap200_tabu0_inst0_cons10;instancias/r112,txt;0;0;10;25;27;4;200;0;PD;1201,4874;3346,43;394,1013;396,9838;0,7314;0;559;3936;"V0: [0,18,8,7,19,11,10,26] ; V1: [0,21,22,23,4,25,24,26] ; V2: [0,2,15,14,16,17,5,6,13,26] ; V3: [0,12,3,9,20,1,26]";"V0: [0,18,8,7,19,11,10,26] ; V1: [0,2,15,14,16,17,5,6,26] ; V2: [0,12,24,3,9,20,1,26] ; V3: [0,13,21,22,23,25,4,26]";2026-03-27 01:01:25
tam25_cap200_tabu0_inst0_cons10;instancias/c201,txt;0;0;10;25;27;3;200;0;PD;3,8125;3605,2733;268,5325;278,6961;3,7849;0;212;5661;"V0: [0,20,22,24,6,25,9,11,10,8,21,26] ; V1: [0,23,18,19,16,14,12,15,17,13,26] ; V2: [0,5,2,1,7,3,4,26]";"V0: [0,22,18,19,16,14,12,9,11,10,8,26] ; V1: [0,20,24,6,23,15,17,13,25,21,26] ; V2: [0,5,2,1,7,3,4,26]";2026-03-27 02:01:34
tam25_cap200_tabu0_inst0_cons10;instancias/c202,txt;0;0;10;25;27;3;200;0;PD;1201,3277;3647,1527;268,8531;303,7789;12,9906;0;165;5613;"V0: [0,19,16,14,12,15,13,9,11,10,8,26] ; V1: [0,4,3,7,1,2,5,26] ; V2: [0,20,22,24,6,23,18,17,25,21,26]";"V0: [0,7,3,4,11,10,26] ; V1: [0,20,22,24,6,23,18,19,17,25,21,8,26] ; V2: [0,5,1,2,12,16,14,15,13,9,26]";2026-03-27 03:22:22
tam25_cap200_tabu0_inst0_cons10;instancias/c203,txt;0;0;10;25;27;3;200;0;PD;1202,2618;3715,3124;268,5325;277,1327;3,2026;0;40;5499;"V0: [0,5,2,1,7,3,4,26] ; V1: [0,23,18,19,16,14,12,15,17,13,26] ; V2: [0,20,22,24,6,25,9,11,10,8,21,26]";"V0: [0,20,22,24,6,23,19,18,17,25,21,26] ; V1: [0,4,3,7,1,12,14,16,15,13,9,26] ; V2: [0,5,2,11,10,8,26]";2026-03-27 04:44:20
tam25_cap200_tabu0_inst0_cons10;instancias/c204,txt;0;0;10;25;27;3;200;0;PD;1202,3225;3622,8786;268,5947;291,5318;8,5397;0;727;6333;"V0: [0,17,18,19,16,14,12,15,13,26] ; V1: [0,20,22,24,6,23,25,9,11,10,8,21,26] ; V2: [0,5,2,1,7,3,4,26]";"V0: [0,12,14,16,9,26] ; V1: [0,4,3,7,1,2,5,11,10,8,21,22,20,26] ; V2: [0,24,6,23,17,18,19,15,13,25,26]";2026-03-27 06:04:45
tam25_cap200_tabu0_inst0_cons10;instancias/c205,txt;0;0;10;25;27;3;200;0;PD;326,6654;3600,2022;268,5325;281,4628;4,8151;0;252;4818;"V0: [0,23,18,19,16,14,12,15,17,13,26] ; V1: [0,20,22,24,6,25,9,11,10,8,21,26] ; V2: [0,5,2,1,7,3,4,26]";"V0: [0,23,18,19,16,14,12,15,10,11,26] ; V1: [0,20,22,24,6,25,17,13,9,8,21,26] ; V2: [0,5,2,1,7,3,4,26]";2026-03-27 07:10:12
tam25_cap200_tabu0_inst0_cons10;instancias/c206,txt;0;0;10;25;27;3;200;0;PD;1202,2047;3616,8991;266,5696;278,4903;4,4719;0;51;1425;"V0: [0,5,2,1,7,3,4,26] ; V1: [0,20,22,24,6,23,18,19,17,25,21,26] ; V2: [0,12,14,16,15,13,9,11,10,8,26]";"V0: [0,2,12,14,16,15,13,9,11,10,26] ; V1: [0,20,22,24,6,23,18,19,17,25,21,8,26] ; V2: [0,5,1,7,3,4,26]";2026-03-27 08:30:31
tam25_cap200_tabu0_inst0_cons10;instancias/c207,txt;0;0;10;25;27;3;200;0;PD;1203,0579;3632,0883;264,6319;266,7108;0,7856;0;59;2862;"V0: [0,5,2,1,7,3,4,26] ; V1: [0,8,9,15,19,16,14,12,11,10,26] ; V2: [0,20,22,24,6,23,18,17,13,25,21,26]";"V0: [0,10,9,13,15,17,25,21,26] ; V1: [0,20,22,24,6,23,18,19,16,14,12,11,8,26] ; V2: [0,5,2,1,7,3,4,26]";2026-03-27 09:51:06
tam25_cap200_tabu0_inst0_cons10;instancias/c208,txt;0;0;10;25;27;3;200;0;PD;1202,6677;3738,814;265,8097;265,8097;0,0;1;136;2850;"V0: [0,12,14,16,19,15,13,9,11,10,8,26] ; V1: [0,5,2,1,7,3,4,26] ; V2: [0,20,22,24,6,23,18,17,25,21,26]";"V0: [0,20,22,24,6,23,18,17,25,21,26] ; V1: [0,12,14,16,19,15,13,9,11,10,8,26] ; V2: [0,5,2,1,7,3,4,26]";2026-03-27 11:13:28
tam25_cap200_tabu0_inst0_cons10;instancias/r101,txt;0;0;10;25;27;3;200;0;PD;0,7696;226,6928;-1;-1;;;0;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-03-27 11:17:15
tam25_cap200_tabu0_inst0_cons10;instancias/r102,txt;0;0;10;25;27;3;200;0;PD;514,1908;3600,0634;-1;-1;;;0;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-03-27 12:25:49
tam25_cap200_tabu0_inst0_cons10;instancias/c101.txt;0;0;10;25;27;3;200;0;PD;0.1801;28.9022;-1;-1;;;0;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-03-27 15:41:31
tam25_cap200_tabu0_inst0_cons10;instancias/c102.txt;0;0;10;25;27;3;200;0;PD;23.5499;104.8482;190.7376;202.1078;5.9612;0;1;1506;"V0: [0,7,8,10,11,9,6,4,2,1,3,5,26] ; V1: [0,20,24,25,23,22,21,26] ; V2: [0,13,17,18,19,15,16,14,12,26]";"V0: [0,13,17,18,19,15,16,14,12,26] ; V1: [0,20,24,25,23,22,26] ; V2: [0,21,7,8,10,11,9,6,4,2,1,3,5,26]";2026-03-27 15:43:39
tam25_cap200_tabu0_inst0_cons10;instancias/c103.txt;0;0;10;25;27;3;200;0;PD;1201.2299;206.7045;190.7376;196.9836;3.2746;0;1;1506;"V0: [0,20,24,25,23,22,21,26] ; V1: [0,13,17,18,19,15,16,14,12,26] ; V2: [0,7,8,10,11,9,6,4,2,1,3,5,26]";"V0: [0,20,24,25,23,22,21,26] ; V1: [0,13,17,18,19,15,16,14,12,1,26] ; V2: [0,7,8,10,11,9,6,4,2,3,5,26]";2026-03-27 16:07:07
tam25_cap200_tabu0_inst0_cons10;instancias/c101N.txt;0;0;10;25;27;3;200;0;PD;137.8427;108.4146;191.8136;191.8136;0.0;1;1;975;"V0: [0,13,17,18,19,15,16,14,12,26] ; V1: [0,20,24,25,23,22,21,26] ; V2: [0,5,3,7,8,10,11,9,6,4,2,1,26]";"V0: [0,5,3,7,8,10,11,9,6,4,2,1,26] ; V1: [0,20,24,25,23,22,21,26] ; V2: [0,13,17,18,19,15,16,14,12,26]";2026-03-27 16:37:56
tam25_cap200_tabu0_inst0_cons10;instancias/c102.txt;0;0;10;25;27;3;200;0;PD;23.4754;257.8523;190.7376;190.7376;0.0;1;1;1506;"V0: [0,7,8,10,11,9,6,4,2,1,3,5,26] ; V1: [0,20,24,25,23,22,21,26] ; V2: [0,13,17,18,19,15,16,14,12,26]";"V0: [0,13,17,18,19,15,16,14,12,26] ; V1: [0,20,24,25,23,22,21,26] ; V2: [0,7,8,10,11,9,6,4,2,1,3,5,26]";2026-03-27 16:42:37
tam25_cap200_tabu0_inst0_cons10;instancias/c103.txt;0;0;10;25;27;3;200;0;PD;1202.204;639.0834;190.7376;190.7376;0.0;1;1;1506;"V0: [0,20,24,25,23,22,21,26] ; V1: [0,13,17,18,19,15,16,14,12,26] ; V2: [0,7,8,10,11,9,6,4,2,1,3,5,26]";"V0: [0,13,17,18,19,15,16,14,12,26] ; V1: [0,7,8,10,11,9,6,4,2,1,3,5,26] ; V2: [0,20,24,25,23,22,21,26]";2026-03-27 17:13:19
tam25_cap200_tabu0_inst0_cons10;instancias/c104.txt;0;0;10;25;27;3;200;0;PD;1202.261;737.4562;187.4495;187.4495;0.0;1;1;1506;"V0: [0,7,8,11,9,6,4,2,1,3,5,26] ; V1: [0,20,24,25,23,22,21,26] ; V2: [0,13,17,18,19,15,16,14,12,10,26]";"V0: [0,7,8,11,9,6,4,2,1,3,5,26] ; V1: [0,20,24,25,23,22,21,26] ; V2: [0,13,17,18,19,15,16,14,12,10,26]";2026-03-27 17:45:38
tam25_cap200_tabu0_inst0_cons10;instancias/c105.txt;0;0;10;25;27;3;200;0;PD;1.2136;273.0153;191.8136;191.8136;0.0;1;1;1422;"V0: [0,13,17,18,19,15,16,14,12,26] ; V1: [0,5,3,7,8,10,11,9,6,4,2,1,26] ; V2: [0,20,24,25,23,22,21,26]";"V0: [0,13,17,18,19,15,16,14,12,26] ; V1: [0,20,24,25,23,22,21,26] ; V2: [0,5,3,7,8,10,11,9,6,4,2,1,26]";2026-03-27 17:50:13
tam25_cap200_tabu0_inst0_cons10;instancias/c106.txt;0;0;10;25;27;3;200;0;PD;0.6906;186.0802;191.8136;191.8136;0.0;1;1;1077;"V0: [0,20,24,25,23,22,21,26] ; V1: [0,5,3,7,8,10,11,9,6,4,2,1,26] ; V2: [0,13,17,18,19,15,16,14,12,26]";"V0: [0,5,3,7,8,10,11,9,6,4,2,1,26] ; V1: [0,13,17,18,19,15,16,14,12,26] ; V2: [0,20,24,25,23,22,21,26]";2026-03-27 17:53:19
tam25_cap200_tabu0_inst0_cons10;instancias/c107.txt;0;0;10;25;27;3;200;0;PD;1.2505;240.0923;191.8136;191.8136;0.0;1;1;1506;"V0: [0,5,3,7,8,10,11,9,6,4,2,1,26] ; V1: [0,13,17,18,19,15,16,14,12,26] ; V2: [0,20,24,25,23,22,21,26]";"V0: [0,13,17,18,19,15,16,14,12,26] ; V1: [0,20,24,25,23,22,21,26] ; V2: [0,5,3,7,8,10,11,9,6,4,2,1,26]";2026-03-27 17:57:21
tam25_cap200_tabu0_inst0_cons10;instancias/c108.txt;0;0;10;25;27;3;200;0;PD;23.6169;375.6112;191.8136;191.8136;-0.0;1;1;1506;"V0: [0,20,24,25,23,22,21,26] ; V1: [0,13,17,18,19,15,16,14,12,26] ; V2: [0,5,3,7,8,10,11,9,6,4,2,1,26]";"V0: [0,13,17,18,19,15,16,14,12,26] ; V1: [0,5,3,7,8,10,11,9,6,4,2,1,26] ; V2: [0,20,24,25,23,22,21,26]";2026-03-27 18:04:00
tam25_cap200_tabu0_inst0_cons10;instancias/c109.txt;0;0;10;25;27;3;200;0;PD;1201.467;152.2066;191.8136;198.3001;3.3816;0;1;1506;"V0: [0,5,3,7,8,10,11,9,6,4,2,1,26] ; V1: [0,20,24,25,23,22,21,26] ; V2: [0,13,17,18,19,15,16,14,12,26]";"V0: [0,3,13,17,18,19,15,16,14,12,26] ; V1: [0,20,24,25,23,22,21,26] ; V2: [0,5,7,8,10,11,9,6,4,2,1,26]";2026-03-27 18:26:34
tam25_cap200_tabu0_inst0_cons0;instancias/r101.txt;0;0;0;25;27;8;200;0;PD;0.7642;67.9489;618.3299;618.3299;0.0;1;1;872;"V0: [0,12,9,20,1,26] ; V1: [0,11,19,10,26] ; V2: [0,18,26] ; V3: [0,23,22,4,26] ; V4: [0,7,8,17,26] ; V5: [0,5,16,6,26] ; V6: [0,2,21,3,24,25,26] ; V7: [0,14,15,13,26]";"V0: [0,23,22,4,25,26] ; V1: [0,5,16,6,26] ; V2: [0,12,9,20,1,26] ; V3: [0,2,21,3,24,26] ; V4: [0,11,19,10,26] ; V5: [0,7,8,17,26] ; V6: [0,18,26] ; V7: [0,14,15,13,26]";2026-03-27 20:47:12
tam25_cap200_tabu0_inst0_cons1;instancias/r101.txt;0;0;1;25;27;8;200;0;PD;0.7642;20.2125;618.3299;618.3299;0.0;1;1;992;"V0: [0,12,9,20,1,26] ; V1: [0,11,19,10,26] ; V2: [0,18,26] ; V3: [0,23,22,4,26] ; V4: [0,7,8,17,26] ; V5: [0,5,16,6,26] ; V6: [0,2,21,3,24,25,26] ; V7: [0,14,15,13,26]";"V0: [0,2,21,3,24,25,26] ; V1: [0,12,9,20,1,26] ; V2: [0,11,19,10,26] ; V3: [0,23,22,4,26] ; V4: [0,18,26] ; V5: [0,5,16,6,26] ; V6: [0,14,15,13,26] ; V7: [0,7,8,17,26]";2026-03-27 20:47:32
tam25_cap200_tabu0_inst0_cons2;instancias/r101.txt;0;0;2;25;27;8;200;0;PD;0.7642;23.3106;618.3299;618.3299;-0.0;1;1;1208;"V0: [0,12,9,20,1,26] ; V1: [0,11,19,10,26] ; V2: [0,18,26] ; V3: [0,23,22,4,26] ; V4: [0,7,8,17,26] ; V5: [0,5,16,6,26] ; V6: [0,2,21,3,24,25,26] ; V7: [0,14,15,13,26]";"V0: [0,12,9,20,1,26] ; V1: [0,23,22,4,26] ; V2: [0,11,19,10,26] ; V3: [0,7,8,17,26] ; V4: [0,14,15,13,26] ; V5: [0,18,26] ; V6: [0,5,16,6,26] ; V7: [0,2,21,3,24,25,26]";2026-03-27 20:47:55
tam25_cap200_tabu0_inst0_cons3;instancias/r101.txt;0;0;3;25;27;8;200;0;PD;0.7642;2.2683;618.3299;630.3804;1.9489;0;1;952;"V0: [0,12,9,20,1,26] ; V1: [0,11,19,10,26] ; V2: [0,18,26] ; V3: [0,23,22,4,26] ; V4: [0,7,8,17,26] ; V5: [0,5,16,6,26] ; V6: [0,2,21,3,24,25,26] ; V7: [0,14,15,13,26]";"V0: [0,12,9,20,26] ; V1: [0,7,8,26] ; V2: [0,18,26] ; V3: [0,14,15,6,13,26] ; V4: [0,5,16,17,26] ; V5: [0,23,22,4,26] ; V6: [0,11,19,10,1,26] ; V7: [0,2,21,3,24,25,26]";2026-03-27 20:47:58
tam25_cap200_tabu0_inst0_cons22;instancias/r101.txt;0;0;22;25;27;8;200;0;PD;0.7642;99.9047;618.3299;618.3299;-0.0;1;1;480;"V0: [0,12,9,20,1,26] ; V1: [0,11,19,10,26] ; V2: [0,18,26] ; V3: [0,23,22,4,26] ; V4: [0,7,8,17,26] ; V5: [0,5,16,6,26] ; V6: [0,2,21,3,24,25,26] ; V7: [0,14,15,13,26]";"V0: [0,5,16,6,26] ; V1: [0,14,15,13,26] ; V2: [0,12,9,20,1,26] ; V3: [0,7,8,17,26] ; V4: [0,18,26] ; V5: [0,11,19,10,26] ; V6: [0,2,21,3,24,26] ; V7: [0,23,22,4,25,26]";2026-03-27 20:49:37
tam25_cap200_tabu0_inst0_cons0;instancias/r102.txt;0;0;0;25;27;7;200;0;PD;1201.1008;2666.8414;548.1078;548.1078;0.0;1;713;2793;"V0: [0,14,16,6,13,26] ; V1: [0,3,9,20,1,26] ; V2: [0,7,11,19,10,26] ; V3: [0,2,15,22,4,25,26] ; V4: [0,18,26] ; V5: [0,8,17,5,26] ; V6: [0,21,23,24,12,26]";"V0: [0,14,16,6,13,26] ; V1: [0,7,11,19,10,26] ; V2: [0,21,23,24,12,26] ; V3: [0,2,15,22,4,25,26] ; V4: [0,8,17,5,26] ; V5: [0,3,9,20,1,26] ; V6: [0,18,26]";2026-03-27 21:54:05
tam25_cap200_tabu0_inst0_cons1;instancias/r102.txt;0;0;1;25;27;7;200;0;PD;1201.1008;2980.3445;548.1078;548.1078;0.0;1;2017;2289;"V0: [0,14,16,6,13,26] ; V1: [0,3,9,20,1,26] ; V2: [0,7,11,19,10,26] ; V3: [0,2,15,22,4,25,26] ; V4: [0,18,26] ; V5: [0,8,17,5,26] ; V6: [0,21,23,24,12,26]";"V0: [0,21,23,24,12,26] ; V1: [0,2,15,22,4,25,26] ; V2: [0,3,9,20,1,26] ; V3: [0,8,17,5,26] ; V4: [0,18,26] ; V5: [0,7,11,19,10,26] ; V6: [0,14,16,6,13,26]";2026-03-27 22:43:46
tam25_cap200_tabu0_inst0_cons2;instancias/r102.txt;0;0;2;25;27;7;200;0;PD;1201.1008;2381.7852;548.1078;548.1078;0.0;1;1435;2268;"V0: [0,14,16,6,13,26] ; V1: [0,3,9,20,1,26] ; V2: [0,7,11,19,10,26] ; V3: [0,2,15,22,4,25,26] ; V4: [0,18,26] ; V5: [0,8,17,5,26] ; V6: [0,21,23,24,12,26]";"V0: [0,8,17,5,26] ; V1: [0,3,9,20,1,26] ; V2: [0,21,23,24,12,26] ; V3: [0,18,26] ; V4: [0,7,11,19,10,26] ; V5: [0,14,16,6,13,26] ; V6: [0,2,15,22,4,25,26]";2026-03-27 23:23:28
tam25_cap200_tabu0_inst0_cons3;instancias/r102.txt;0;0;3;25;27;7;200;0;PD;1201.1008;106.3065;548.1078;551.622;0.6411;0;211;2485;"V0: [0,14,16,6,13,26] ; V1: [0,3,9,20,1,26] ; V2: [0,7,11,19,10,26] ; V3: [0,2,15,22,4,25,26] ; V4: [0,18,26] ; V5: [0,8,17,5,26] ; V6: [0,21,23,24,12,26]";"V0: [0,2,15,22,4,25,12,26] ; V1: [0,3,9,20,1,26] ; V2: [0,18,6,13,26] ; V3: [0,8,26] ; V4: [0,7,11,19,10,26] ; V5: [0,14,16,17,5,26] ; V6: [0,21,23,24,26]";2026-03-27 23:25:14
tam25_cap200_tabu0_inst0_cons22;instancias/r102.txt;0;0;22;25;27;7;200;0;PD;1201.1008;3600.2436;548.1078;690.2369;25.9309;0;1878;714;"V0: [0,14,16,6,13,26] ; V1: [0,3,9,20,1,26] ; V2: [0,7,11,19,10,26] ; V3: [0,2,15,22,4,25,26] ; V4: [0,18,26] ; V5: [0,8,17,5,26] ; V6: [0,21,23,24,12,26]";"V0: [0,21,23,24,12,26] ; V1: [0,2,15,22,4,25,26] ; V2: [0,18,6,13,26] ; V3: [0,8,10,26] ; V4: [0,16,17,26] ; V5: [0,5,11,19,3,26] ; V6: [0,14,9,20,1,7,26]";2026-03-28 00:25:14
tam25_cap200_tabu0_inst0_cons0;instancias/r103.txt;0;0;0;25;27;5;200;0;PD;1201.3643;142.071;468.2479;455.6982;-2.6801;0;1;1375;"V0: [0,7,19,11,10,26] ; V1: [0,2,21,23,22,4,25,26] ; V2: [0,14,15,6,13,26] ; V3: [0,1,20,9,3,24,12,26] ; V4: [0,18,8,17,16,5,26]";"V0: [0,7,19,11,8,18,26] ; V1: [0,12,24,3,9,10,20,1,26] ; V2: [0,2,15,14,16,17,5,26] ; V3: [0,6,13,26] ; V4: [0,21,23,22,4,25,26]";2026-03-28 00:47:38
tam25_cap200_tabu0_inst0_cons1;instancias/r103.txt;0;0;1;25;27;5;200;0;PD;1201.3643;109.9558;468.2479;455.6982;-2.6801;0;1;1450;"V0: [0,7,19,11,10,26] ; V1: [0,2,21,23,22,4,25,26] ; V2: [0,14,15,6,13,26] ; V3: [0,1,20,9,3,24,12,26] ; V4: [0,18,8,17,16,5,26]";"V0: [0,2,15,14,16,17,5,26] ; V1: [0,7,19,11,8,18,26] ; V2: [0,21,23,22,4,25,26] ; V3: [0,6,13,26] ; V4: [0,12,24,3,9,10,20,1,26]";2026-03-28 00:49:28
tam25_cap200_tabu0_inst0_cons2;instancias/r103.txt;0;0;2;25;27;5;200;0;PD;1201.3643;111.5374;468.2479;455.6982;-2.6801;0;1;1380;"V0: [0,7,19,11,10,26] ; V1: [0,2,21,23,22,4,25,26] ; V2: [0,14,15,6,13,26] ; V3: [0,1,20,9,3,24,12,26] ; V4: [0,18,8,17,16,5,26]";"V0: [0,12,24,3,9,10,20,1,26] ; V1: [0,21,23,22,4,25,26] ; V2: [0,2,15,14,16,17,5,26] ; V3: [0,6,13,26] ; V4: [0,7,19,11,8,18,26]";2026-03-28 00:51:19
tam25_cap200_tabu0_inst0_cons3;instancias/r103.txt;0;0;3;25;27;5;200;0;PD;1201.3643;164.3832;468.2479;468.1968;-0.0109;0;379;2445;"V0: [0,7,19,11,10,26] ; V1: [0,2,21,23,22,4,25,26] ; V2: [0,14,15,6,13,26] ; V3: [0,1,20,9,3,24,12,26] ; V4: [0,18,8,17,16,5,26]";"V0: [0,24,3,9,10,20,1,26] ; V1: [0,6,13,26] ; V2: [0,15,14,16,17,5,26] ; V3: [0,7,19,11,8,18,26] ; V4: [0,2,21,23,22,4,25,12,26]";2026-03-28 00:54:03
tam25_cap200_tabu0_inst0_cons22;instancias/r103.txt;0;0;22;25;27;5;200;0;PD;1201.3643;447.5025;468.2479;455.6982;-2.6801;0;1;645;"V0: [0,7,19,11,10,26] ; V1: [0,2,21,23,22,4,25,26] ; V2: [0,14,15,6,13,26] ; V3: [0,1,20,9,3,24,12,26] ; V4: [0,18,8,17,16,5,26]";"V0: [0,21,23,22,4,25,26] ; V1: [0,2,15,14,16,17,5,26] ; V2: [0,6,13,26] ; V3: [0,7,19,11,8,18,26] ; V4: [0,12,24,3,9,10,20,1,26]";2026-03-28 01:01:31
tam25_cap200_tabu0_inst0_cons0;instancias/r104.txt;0;0;0;25;27;4;200;0;PD;1201.5134;119.9116;453.6869;417.9612;-7.8745;0;1;1040;"V0: [0,15,16,14,13,26] ; V1: [0,21,22,23,4,2,6,26] ; V2: [0,7,19,11,8,17,5,18,26] ; V3: [0,1,10,20,9,3,24,25,12,26]";"V0: [0,7,19,11,8,18,6,13,26] ; V1: [0,1,10,20,9,3,24,12,26] ; V2: [0,2,15,14,16,17,5,26] ; V3: [0,21,22,23,4,25,26]";2026-03-28 01:23:32
